0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.46300031830753e-07,-1.87935428307434e-07,-3.0554625895687e-07,-3.58898953477191e-07,-4.08118866257401e-07,-4.36826639274175e-07,-4.25732354724977e-07,-4.22062572309238e-07,-5.39904221035661e-07,-8.88389603778366e-07,-1.31324690666816e-06,-1.22260609585128e-06,-1.02702057087681e-06,-1.43746677580221e-06,-1.10408029721439e-06,-1.43640669671582e-06,-1.25481986477166e-06,-1.50872196632074e-06,-1.40932261929154e-06,-1.7617002469097e-06,-1.78557331153111e-06,-1.69329049806379e-06,-1.5856632138287e-06,-1.54035949681807e-06,-1.88512919101637e-06,-2.93781798715627e-06,-3.91691319717833e-06,-2.17117054623588e-06,-3.4984115204208e-08,-1.79037469775162e-06,2.40189126653208e-07,-1.36927737492302e-06,-1.26715756064963e-07,-1.35717407042787e-06,-5.68469750104682e-07,-2.06551835050665e-06,-2.35208874406685e-06,-2.22477137019646e-06,-2.09080986446653e-06,-1.9388855884895e-06,-2.29122458097606e-06,-3.64666927678687e-06,-5.24293476051237e-06,-4.55719990512884e-06,-2.93729712964209e-06,-4.22521010075473e-06,-3.1705607182669e-06,-4.14335017118006e-06,-3.59238584292898e-06,-4.38400291874401e-06,-4.0270030074512e-06,-4.39159434919459e-06,-4.27850156556463e-06,-3.63930961536536e-06,-2.87952173224878e-06,-2.38914118697704e-06,-2.71118185957735e-06,-4.16711015011209e-06,-5.941099095042e-06,-5.78427114119866e-06,-4.86146949342736e-06,-5.97593885316375e-06,-5.1538356851061e-06,-5.87393144417122e-06
0,-1.76496635670901e-07,-1.61432002561515e-07,-3.12120710284577e-07,-3.70691936766822e-07,-4.66621369825724e-07,-5.68809848551437e-07,-6.15518705611467e-07,-6.45940184784155e-07,-8.13932235882417e-07,-1.2763401220437e-06,-1.74037576819033e-06,-1.18143254832521e-06,-5.25495295497352e-07,-1.09582952648972e-06,-2.85999409251097e-07,-8.09422026910054e-07,-3.4888301505082e-07,-7.37755159146718e-07,-4.48399460095061e-07,-1.08595756896626e-06,-1.17573751353689e-06,-1.19948886643919e-06,-1.32433417804077e-06,-1.46797744383719e-06,-1.84324553631086e-06,-2.72233905905189e-06,-3.13263311055993e-06,-1.92573986545457e-07,1.76457112941393e-06,-1.49099769023962e-06,1.63075358204711e-06,-1.09294625486663e-06,1.03937902363097e-06,-7.66502210877391e-07,1.00673177274687e-06,-1.06507733344354e-06,-1.01869477148942e-06,-6.6916984167743e-07,-9.28993772795643e-07,-1.30037466342868e-06,-1.9150425806049e-06,-3.38430463101945e-06,-4.96095169912305e-06,-3.12717944773757e-06,-1.94201049737498e-07,-2.48215643636515e-06,-4.65231883601233e-07,-2.22485051409604e-06,-1.12255047372959e-06,-2.69473827129557e-06,-2.26666454554705e-06,-3.55901483694632e-06,-4.27955183320225e-06,-4.18313936828383e-06,-3.74727660815631e-06,-3.35331292367403e-06,-3.79312539549084e-06,-5.67190883868483e-06,-7.72499218050507e-06,-6.19599102158283e-06,-3.60799769900158e-06,-5.16636479519266e-06,-3.22328840311371e-06,-4.44841726582975e-06
0,-1.75383871996852e-07,-9.2861151923956e-08,-2.44874285320081e-07,-2.73597828160397e-07,-3.81852855138072e-07,-5.40485786947065e-07,-6.53790706277111e-07,-7.3306439013126e-07,-9.25791195820586e-07,-1.39611331631968e-06,-1.75654891726926e-06,-7.50116955885538e-07,1.53319626063634e-07,-7.04142458320582e-07,3.89136584127615e-07,-4.08417199659401e-07,2.40307467381825e-07,-2.77353401421527e-07,2.30802677212846e-07,-5.57664880918364e-07,-5.21122374517154e-07,-4.40360203466487e-07,-6.19812624076823e-07,-8.70675125895829e-07,-1.23629752159341e-06,-1.88319744779835e-06,-2.01136195130886e-06,6.3720056710066e-07,1.63005272094553e-06,-1.58244098652523e-06,1.76674359953209e-06,-1.22645418650496e-06,1.14530204160012e-06,-8.64542555262239e-07,1.30840381757035e-06,-1.08662099199719e-06,-6.76698218235331e-07,2.20332619947578e-07,2.08873472070084e-07,-2.2118197158255e-07,-8.79506396166089e-07,-2.14996790210398e-06,-3.48088165098319e-06,-1.37653220051185e-06,1.72918069750551e-06,-1.40794308997005e-06,1.22803157242637e-06,-1.06669279320083e-06,6.91364866608695e-07,-1.19159083630612e-06,-2.25302644493416e-07,-1.83639054551627e-06,-2.96258735872834e-06,-3.31088677159246e-06,-3.40055929792651e-06,-3.35360624400981e-06,-3.87509201334789e-06,-5.69756940532581e-06,-7.42174785785346e-06,-4.57759091598704e-06,-9.12191079202535e-07,-3.12572019377764e-06,-4.40098943183197e-07,-2.2069998679599e-06
0,-1.7040775786296e-07,-4.04124210034409e-08,-1.90396704909742e-07,-1.78019758598261e-07,-2.71129373559255e-07,-4.53428515576791e-07,-6.12888862854361e-07,-7.36046089060988e-07,-9.43030516769721e-07,-1.38135381908535e-06,-1.61115978896151e-06,-3.05718413074941e-07,5.92845094420282e-07,-5.91051970604425e-07,6.82237341708632e-07,-3.69604081187296e-07,4.19376829572563e-07,-2.15363970023275e-07,4.70561317508829e-07,-4.52195796785756e-07,-2.55891024770045e-07,1.73487722814554e-08,-7.59849836910617e-08,-3.13890141953301e-07,-6.46078440267964e-07,-1.17430690973942e-06,-1.32804454069325e-06,6.31620934650499e-07,1.19236251537864e-06,-1.36213372269059e-06,1.57841716098383e-06,-1.14424567705272e-06,1.05919505270708e-06,-8.65874462794908e-07,1.31431901007186e-06,-1.17767806343798e-06,-6.88116685656477e-07,4.50169088761891e-07,7.10452549457753e-07,4.71209523328281e-07,-4.50267730537778e-08,-1.06371826739635e-06,-2.23310954908206e-06,-4.97064175110659e-07,2.23484077988135e-06,-1.26370316638354e-06,1.69382903799629e-06,-9.31767275739935e-07,1.31556714362965e-06,-7.41149619612246e-07,8.32719345978475e-07,-7.18515653290378e-07,-1.78062869897439e-06,-2.1471920233813e-06,-2.53527736260182e-06,-2.81377808311503e-06,-3.40148937273296e-06,-4.9866858215128e-06,-6.24295979447626e-06,-2.63477053458503e-06,1.2539909749793e-06,-1.77194439974255e-06,1.29703087421381e-06,-9.85871983280919e-07
0,-1.67279649639748e-07,-1.129881487531e-08,-1.64318988412457e-07,-1.15740189428512e-07,-1.83310560094824e-07,-3.644425555837e-07,-5.43957746374095e-07,-6.95988516174521e-07,-9.10521425494007e-07,-1.30764528335986e-06,-1.42528677600704e-06,3.08818099615405e-08,7.74765647552399e-07,-6.47371401074637e-07,7.76347631165515e-07,-4.53917768046092e-07,4.47905411563284e-07,-2.76833030969447e-07,5.3660139968383e-07,-5.31895031282522e-07,-2.19343608845047e-07,2.13333303975301e-07,2.23278534953413e-07,4.43659972788448e-08,-2.45877085199561e-07,-7.37463632506602e-07,-1.03543700791335e-06,3.66568642839887e-07,9.71985005202141e-07,-1.11204353800033e-06,1.34696750466269e-06,-1.00713066814927e-06,9.58520726683445e-07,-8.15701238165477e-07,1.23844094808951e-06,-1.14494014810375e-06,-7.17190766450269e-07,4.45473611742692e-07,8.30843358869765e-07,7.60157368753966e-07,4.19213750840065e-07,-3.79623806148976e-07,-1.46707936915327e-06,-2.84292136810568e-07,2.04670588073798e-06,-1.3402052799638e-06,1.6821590355224e-06,-1.089502099347e-06,1.41818035995386e-06,-8.08450125805744e-07,1.17893929355983e-06,-2.73421808361762e-07,-1.12241491328528e-06,-1.22560864832982e-06,-1.61815500791337e-06,-2.06849700403302e-06,-2.68281585687026e-06,-3.990262912653e-06,-4.84203707287767e-06,-1.06351259877065e-06,2.42296056129944e-06,-1.26710295528493e-06,1.9928096192186e-06,-6.74097437186298e-07
0,-1.65876892529945e-07,1.89434772837852e-09,-1.58098402806684e-07,-8.38864284661603e-08,-1.2805107265681e-07,-2.96766757715282e-07,-4.7674147491994e-07,-6.41372392725528e-07,-8.57506221028323e-07,-1.21657317252862e-06,-1.25212416519387e-06,2.48571469332288e-07,7.9041548101119e-07,-7.37319411243301e-07,8.08624107940403e-07,-5.29490347909004e-07,4.51403369008426e-07,-3.31987946220918e-07,5.68927411774432e-07,-6.38027622942545e-07,-2.469687850278e-07,2.89773954636704e-07,3.66927346215417e-07,2.37142133515407e-07,-2.1289719344231e-08,-5.16677270829213e-07,-9.65326958960258e-07,1.04583840794928e-07,9.40641162197395e-07,-9.83618377820537e-07,1.20178217514591e-06,-9.30535914748391e-07,9.14302778997644e-07,-7.93577068461206e-07,1.15938910494983e-06,-1.04357531234415e-06,-7.42462177765989e-07,3.70753375910606e-07,8.02860677948529e-07,8.27607122771295e-07,6.15303173056837e-07,-2.30847147965796e-08,-1.06676258272207e-06,-3.68017349698918e-07,1.71246142539822e-06,-1.32118250770211e-06,1.5631717670655e-06,-1.19669736328724e-06,1.39790992939955e-06,-9.66963868641455e-07,1.23136001179441e-06,-1.91823848878057e-07,-8.92084956704179e-07,-6.73302887455788e-07,-8.82641326575985e-07,-1.33957352863663e-06,-1.92364687251781e-06,-2.96860493230164e-06,-3.5370389141673e-06,-3.24305166069148e-08,2.75932400908642e-06,-1.24298065048529e-06,2.10388418625509e-06,-7.71095122761038e-07
0,-1.65352928792254e-07,6.87891625038003e-09,-1.60852783026133e-07,-7.0756857466441e-08,-9.86764618858311e-08,-2.53938854112867e-07,-4.24319572850092e-07,-5.89124563092738e-07,-8.0182378763918e-07,-1.12968497090877e-06,-1.11085391453663e-06,3.72611054928529e-07,7.27491008730964e-07,-7.9455905921222e-07,8.25506371834223e-07,-5.68344375221768e-07,4.53327708788207e-07,-3.5893218823147e-07,5.97876032362792e-07,-7.23728599061391e-07,-2.71361414133359e-07,3.31771924280733e-07,4.41204626618313e-07,3.36129839334839e-07,9.27136648526166e-08,-4.22738006101857e-07,-9.90257036320446e-07,-8.30585238295057e-08,9.93780061123596e-07,-9.60640930086656e-07,1.15308224681546e-06,-9.26878596922161e-07,9.30667028370436e-07,-8.16762805649462e-07,1.11605543572454e-06,-9.34395994034084e-07,-7.80948802687186e-07,2.75629290017687e-07,7.32623951103134e-07,8.08983530200162e-07,6.74803751058046e-07,1.4241300966208e-07,-8.72050565716238e-07,-5.19035924051859e-07,1.44630533545684e-06,-1.20078618603691e-06,1.42867214609739e-06,-1.20866437126938e-06,1.36478166310583e-06,-1.07207067053175e-06,1.20824653740515e-06,-2.25301868087345e-07,-8.88814716533246e-07,-4.22526373231949e-07,-3.91846502508259e-07,-7.42726952886518e-07,-1.24358781482436e-06,-2.05803671522263e-06,-2.45619557275459e-06,5.19168466052203e-07,2.58442756327756e-06,-1.34842787085479e-06,1.98644750635829e-06,-9.32364788869452e-07
0,-1.65180999060172e-07,8.38767402346956e-09,-1.6574998961048e-07,-6.65167454713551e-08,-8.52503323620215e-08,-2.30853931566989e-07,-3.89229054231736e-07,-5.47168369424188e-07,-7.53016419721256e-07,-1.05668779452432e-06,-1.00456248686004e-06,4.33403437352339e-07,6.42289575337971e-07,-8.07561016466787e-07,8.31622275869753e-07,-5.78674360564539e-07,4.49628243700779e-07,-3.65686656664339e-07,6.20598220692325e-07,-7.87048120482528e-07,-2.80331844662511e-07,3.68377345781805e-07,4.90358131569938e-07,3.92040564674167e-07,1.50372364742216e-07,-3.89580757283e-07,-1.04158298111894e-06,-2.00152938888959e-07,1.06561821234139e-06,-9.90495470233875e-07,1.16307926677378e-06,-9.660497515e-07,9.80533035247035e-07,-8.68758491217996e-07,1.11197086998759e-06,-8.50071989439284e-07,-8.33162463526963e-07,1.83585906227493e-07,6.62203882831925e-07,7.70699018305711e-07,6.82792908438355e-07,2.1868206964973e-07,-7.72347884200949e-07,-6.44819909443324e-07,1.27948334029362e-06,-1.05095988484506e-06,1.29416983299006e-06,-1.16443786087395e-06,1.32785319503713e-06,-1.11590547148728e-06,1.17604893807602e-06,-2.59115069567287e-07,-9.63065437248372e-07,-3.56877872719816e-07,-1.15663486956982e-07,-3.13642573388518e-07,-6.97657117366502e-07,-1.31572304631212e-06,-1.62663047867746e-06,7.22729020847214e-07,2.1763718843989e-06,-1.39333808928598e-06,1.81118183474136e-06,-1.02086915141559e-06
0,-1.65130141093066e-07,8.68344730819242e-09,-1.69882913316351e-07,-6.54794011718591e-08,-7.99439794275575e-08,-2.20507494019138e-07,-3.68762635013268e-07,-5.17442574386019e-07,-7.14918227093296e-07,-1.00042891165877e-06,-9.2939775010898e-07,4.55861242615002e-07,5.63140885416578e-07,-7.88760124481773e-07,8.24596065980438e-07,-5.71783188746657e-07,4.37647963380393e-07,-3.60509608699489e-07,6.33348149545693e-07,-8.33623003987657e-07,-2.77789285217863e-07,4.03572623399544e-07,5.29295892781445e-07,4.29131242652074e-07,1.82248675268841e-07,-3.81233092753415e-07,-1.09136287189901e-06,-2.6866416095899e-07,1.12909693191888e-06,-1.0359837348426e-06,1.19650195553654e-06,-1.01840740993454e-06,1.03792990151048e-06,-9.2824494664904e-07,1.13338584499657e-06,-7.98790805202985e-07,-8.90002879021236e-07,1.08104369484779e-07,6.078467480349e-07,7.38838700834787e-07,6.79856926471941e-07,2.60781156541533e-07,-7.10877767898094e-07,-7.2733157117475e-07,1.18445528983521e-06,-9.20477860774015e-07,1.16988212133314e-06,-1.10010899562638e-06,1.28504305585793e-06,-1.12189022305282e-06,1.1426160007791e-06,-2.63855435607927e-07,-1.04011359610614e-06,-3.80617232411674e-07,8.68128640721263e-09,-3.94748827491992e-08,-2.96591846916524e-07,-7.506220696934e-07,-1.02628271418115e-06,7.08004911132383e-07,1.7175254404084e-06,-1.32429719620292e-06,1.62944793476886e-06,-1.01971025122017e-06
