1.2,1.22713444563862,1.24075478688953,1.24187176826123,1.2264921548723,1.19192514854689,1.13750017091444,1.06481820692161,0.977567151444347,0.881090583375474,0.781804883055313
3.1,3.02956763851841,2.96898659339206,2.91936272261931,2.88760324921042,2.87999626644504,2.90115420943061,2.95332496959582,3.03613492852979,3.14664321312134,3.27964889901283
3,3.45760266498502,3.45712047339826,3.45705798522229,3.45755286869605,3.45870040244006,3.4605285567863,3.46298842409612,3.46595937378339,3.46926270363848,3.47268052979206
