1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
1.20317279334981,1.20528143409451,1.20618177094015,1.20678740807486,1.20714947418875,1.20730299138637,1.20729293573452,1.20718414853245,1.2070788114315,1.20710103001067,1.20729164211212,1.20765167333444,1.20819739946057,1.20891939451789,1.20977371290879,1.21069098246021,1.21159085913629,1.21239748610362,1.21305219632156,1.21352071687185,1.21379454807207,1.21388873671629,1.2138393074119,1.2137042671326,1.21357586850128,1.21357567516034,1.21376620778712,1.21418296077366,1.21485675686153,1.21576077325108,1.21680475811973,1.21785217596617,1.21875299597976,1.21938366207196,1.21967911001367,1.21964330597491,1.21933611509276,1.21884706239302,1.21827013627953,1.21768938062953,1.21718703984023,1.21685243241631,1.21669874928448,1.21668723577498,1.21678159457697,1.21692520660877,1.217048932866,1.21708956720103,1.21700687342509,1.21679343673906,1.21647378899435,1.21609333362573,1.21570195615624,1.21533932158388,1.21502801851328,1.21478064680666,1.21462707209115,1.21461123806127,1.21469593251536,1.21481462935911,1.21493134892655,1.21500620897748,1.21499145356644,1.21484386145228,1.21453971183533
1.20634239196566,1.20958489579644,1.21137816341368,1.21264770863382,1.21346941258675,1.21390155709815,1.21402365303546,1.21394481935849,1.21381534123831,1.21381947522776,1.21406929994457,1.21462955139563,1.21555025043989,1.21681792916638,1.21835449484045,1.22003504414184,1.22171353958134,1.22325092121395,1.22453861341183,1.22551180322358,1.22615153733403,1.22647984666203,1.22655393314573,1.22646288035648,1.22632837030335,1.22629915639117,1.22650325712977,1.22703798235558,1.2279506805399,1.22920317381208,1.23067218620987,1.23217474383131,1.2335144076353,1.23453397810742,1.23515330204317,1.23537575964593,1.23526420098396,1.23490549018659,1.2343865049695,1.23378945705659,1.23319940249585,1.23271318024121,1.23239931572364,1.23227759989849,1.2323275507385,1.23247669160036,1.23261926325166,1.2326493245146,1.23249451224938,1.23213788656458,1.23161930958692,1.23101653134298,1.23041542918459,1.22988313409803,1.22945438260673,1.22913545049125,1.22893346012659,1.22887763595286,1.22893266387667,1.22903300579386,1.22912991690652,1.22915300296209,1.22901624198897,1.22864273977979,1.22799264268582
1.20950560433042,1.21354421774838,1.21615921168719,1.21808879859977,1.21939699014901,1.22014970696977,1.22045084721684,1.22044849526591,1.22033481118119,1.22033672931142,1.22063614055214,1.22136282142914,1.22259571832289,1.22432278157057,1.22644358683625,1.22879096330967,1.23116504765905,1.2333723888797,1.2352596044324,1.23673284778398,1.23776097147993,1.23836803154921,1.23862404976107,1.23863914588742,1.23855932447614,1.23855643346827,1.23879716987843,1.2394120088886,1.24046070437199,1.24190409693598,1.24360456626676,1.2453562262496,1.24693974680094,1.24818399164607,1.24900929124386,1.24943258376,1.24953388339267,1.24940640681109,1.2491222567928,1.24873159100089,1.24828545089983,1.24785667348695,1.24752772153637,1.24735775084107,1.24735580996456,1.24746288339414,1.24756704802715,1.24754339099518,1.24730147881876,1.24681963360637,1.24615074211788,1.2453978705683,1.24467291994429,1.24405910819298,1.24359329352144,1.24327125721073,1.24307424928671,1.2430000431376,1.24301502825138,1.24306252869006,1.24308257834944,1.24298268237256,1.24265069018932,1.24198773267796,1.24094690772229
1.21265924535737,1.21732560866135,1.22067233434324,1.22323536296596,1.22503559763929,1.22613219759479,1.22664312457096,1.22674777122459,1.22667834149314,1.22670219054566,1.22706085973581,1.22793941338406,1.22944513963955,1.23157399972633,1.23421218834001,1.23715953723605,1.24017030820529,1.24300204730527,1.2454590309406,1.24741848309786,1.24883578923538,1.24973506452145,1.25019640425531,1.25034711053896,1.25035495188525,1.25041501753972,1.25072104777033,1.25142644400444,1.25260337518699,1.25421440815087,1.25611249516107,1.25807444766807,1.25986185020528,1.26128974143312,1.26227551835835,1.26284602514694,1.26310061594439,1.2631520357203,1.26307947889552,1.26291901068027,1.26268963704444,1.26242783207346,1.26219702230545,1.26206236654177,1.26205097364918,1.26212220972184,1.26217236077775,1.26207388139199,1.26173108091506,1.26112477825413,1.26032319072726,1.25945369844587,1.25865102365634,1.25800914648891,1.25755943672608,1.25727972908675,1.25712422365122,1.25705785493672,1.25703940234137,1.25701464206276,1.25691450697279,1.25663298039017,1.2560420960865,1.25503083257318,1.25355320627043
1.21580013959734,1.22101154546901,1.22500473098509,1.22816214721632,1.23044403867642,1.23189212661937,1.23263083241181,1.23286414843963,1.23286089160539,1.23292839523403,1.23335903044332,1.23438503644573,1.23614247243865,1.23863921970928,1.2417536399049,1.24525878351713,1.24886845928422,1.25229460110701,1.25530011021294,1.25773240632859,1.2595318554654,1.26072144850966,1.26139089790916,1.26168456731756,1.26179209097812,1.26193260507238,1.26232427813208,1.26314097991518,1.26446719113572,1.26626756449991,1.26838643056611,1.27058371836615,1.27260082188305,1.27423541232966,1.27539571041902,1.27611043537766,1.27649136176903,1.27667014878698,1.27674385103801,1.27675582322839,1.27671534809967,1.27663446619137,1.27654994273089,1.27651132890396,1.27654402870112,1.27661461988664,1.27662672203885,1.27645602781493,1.27600916454509,1.27527538719866,1.27434178437183,1.27336200675408,1.27249477692716,1.27184503489455,1.27143672072337,1.27122508321285,1.27113392118876,1.2710949180997,1.27105036417208,1.27094074249905,1.27068901313455,1.27018090624411,1.26927964648981,1.26786952247735,1.26591206178609
1.21892512443604,1.22464462099062,1.22921696666049,1.23292685394459,1.23567053465429,1.23746585898078,1.23843877736727,1.23881337381365,1.23889160135875,1.23901959525946,1.23953449269822,1.2407101078864,1.24271093231899,1.24555843378673,1.24912642529924,1.25316534377195,1.25735230056557,1.26135581113823,1.2648975869507,1.26779388046391,1.26996821952195,1.27144132276412,1.2723126377024,1.27274482875773,1.27295120626588,1.27317694302419,1.2736655633269,1.27461183680975,1.27611299070609,1.27813581205932,1.28051556749488,1.28299396284136,1.28528953720235,1.28717840126668,1.28855396593562,1.28944009791152,1.28995397349894,1.29024086521479,1.29041590487157,1.29053935473562,1.29062921078103,1.29069299261708,1.29075133200906,1.29083417174882,1.29095183916157,1.29106337828999,1.29107004879775,1.29084759553524,1.29030607958672,1.2894457476682,1.28837508510323,1.28727658035977,1.28633605215891,1.28567277479414,1.28530560518077,1.28516688129986,1.28514775006812,1.28514529272361,1.28507842421825,1.28487546547599,1.28445045794646,1.28368289594856,1.28243136914094,1.28058084605896,1.27810562036215
1.22203105327865,1.22824378202752,1.23334893840964,1.23757319201363,1.24075508856434,1.24288614270077,1.24409107553023,1.24461148128826,1.2447799700641,1.24498000942898,1.24558956896684,1.246920187861,1.24916375519297,1.25235567789166,1.25636702812445,1.26092832798033,1.26568254020567,1.27025616693089,1.27432952625425,1.27768619660314,1.28023097639613,1.28198108978507,1.28304584232562,1.28360770856987,1.28390609134299,1.2842149016983,1.28480529933075,1.28589461457637,1.28759384666912,1.28987215065377,1.29255502799035,1.2953641014267,1.29799191089674,1.30018871890838,1.30182811814458,1.30292390912572,1.30359364474609,1.30399180408925,1.30424904174896,1.30444445885927,1.30461379044068,1.30477525433615,1.30494853958933,1.30515144235715,1.305376199688,1.30556404101431,1.30560237635951,1.30535865514852,1.30474214731914,1.30376282803326,1.30255101305196,1.30131981822548,1.3002855062892,1.29958636073948,1.29924094577616,1.29916172100877,1.2992074687275,1.29923963998781,1.29914886229671,1.29884549713953,1.2982320738429,1.29718149918598,1.29554964582943,1.29322567899739,1.29020061626353
1.22511479871811,1.23181527216765,1.23742457147849,1.24213224870163,1.24572915908326,1.24818105241716,1.24961035045623,1.25027497433972,1.25053684291272,1.25081559054111,1.25152755113316,1.25301932538825,1.25550890414704,1.25904530982307,1.26349771416383,1.26857835284508,1.27389767953849,1.2790410239045,1.28364691235042,1.28746478853695,1.29037892125277,1.29240180886604,1.29365261310736,1.29433499602618,1.29471686801044,1.29510374146043,1.29579711486776,1.29703903206702,1.29895565867779,1.30151898519544,1.30454412575323,1.30773075244018,1.31074227979513,1.31329900788884,1.31525017315491,1.31659521845619,1.31744850885655,1.31797102036801,1.31830712615312,1.31855459935497,1.31877020113987,1.31899114178754,1.31924807826855,1.31955721894257,1.31989680006182,1.32018643639408,1.32029087091937,1.3200597572614,1.31939429662177,1.3183098631303,1.31695680614042,1.3155792713193,1.31442659961684,1.31366077301402,1.31330581511007,1.31325934660831,1.31335045285358,1.31340523511198,1.31328299122871,1.31287146459975,1.31205825177836,1.31070779856765,1.3086734438695,1.30585046824176,1.30224935869618
1.22817325568414,1.23535933973698,1.24145644941703,1.2466244862308,1.25061595543084,1.25337318060671,1.25501641453896,1.25581966542067,1.25617371034993,1.25653372491034,1.25735296779143,1.25901130844117,1.26175160829605,1.26563589631038,1.27053168048185,1.27613378020198,1.28202109643467,1.28773820272899,1.29288132889997,1.29716444941027,1.30044968680241,1.30274365652251,1.30417526780653,1.30497050697902,1.30542795028579,1.30588740224178,1.30668338186089,1.30808489375911,1.31023480477525,1.31310856286848,1.31651042992557,1.3201164457879,1.32355802948087,1.32652176509681,1.32882848017612,1.33045960287463,1.33152358834735,1.33218629761019,1.33260514298322,1.33289666741171,1.33314003246738,1.33339535232112,1.33371140788972,1.33411154094506,1.33456644197251,1.3349750393869,1.33517458899598,1.33498894278359,1.33430320245977,1.33313205842147,1.33164234221448,1.33010820172929,1.32881356300516,1.32794804546048,1.32754678844272,1.32749844378977,1.32760669444682,1.32766409433146,1.327497319426,1.32696807088559,1.32594548534747,1.32428284765592,1.32182990376094,1.31848866289404,1.31429074934607
